* Measurement data measured by REW V5.19
* Source: M-Track Eight, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -4.0 dBFS  With no timing reference
* Dated: Jun 15, 2020 2:19:05 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Mes_b_135_135
* Smoothing: 1/48 octave
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
9061.104 85.780 -168.194
9061.440 85.784 -168.218
9061.777 85.787 -168.240
9062.114 85.791 -168.263
9062.450 85.795 -168.286
9062.787 85.798 -168.310
9063.123 85.802 -168.332
9063.460 85.806 -168.355
9063.796 85.810 -168.379
9064.133 85.813 -168.402
9064.469 85.817 -168.427
9064.806 85.821 -168.450
9065.142 85.825 -168.475
9065.479 85.828 -168.498
9065.814 85.832 -168.522
9066.151 85.836 -168.547
9066.487 85.840 -168.571
9066.824 85.843 -168.596
9067.160 85.847 -168.620
9067.497 85.851 -168.645
9067.834 85.855 -168.670
9068.170 85.858 -168.694
9068.507 85.862 -168.720
9068.843 85.866 -168.745
9069.180 85.870 -168.771
9069.516 85.873 -168.796
9069.853 85.877 -168.821
9070.188 85.881 -168.847
9070.525 85.885 -168.873
9070.861 85.888 -168.898
9071.198 85.892 -168.925
9071.534 85.896 -168.951
9071.871 85.900 -168.978
9072.207 85.904 -169.004
9072.544 85.907 -169.030
9072.880 85.911 -169.058
9073.217 85.915 -169.084
9073.554 85.919 -169.111
9073.890 85.922 -169.138
9074.227 85.926 -169.165
9074.562 85.930 -169.192
9074.899 85.934 -169.221
9075.235 85.937 -169.248
9075.572 85.941 -169.275
9075.908 85.945 -169.304
9076.245 85.949 -169.332
9076.581 85.952 -169.359
9076.918 85.956 -169.388
9077.254 85.960 -169.417
9077.591 85.964 -169.445
9077.927 85.967 -169.474
9078.264 85.971 -169.503
9078.601 85.975 -169.532
9078.937 85.978 -169.561
9079.273 85.982 -169.590
9079.609 85.986 -169.619
9079.946 85.990 -169.649
9080.282 85.993 -169.679
9080.619 85.997 -169.709
9080.955 86.001 -169.738
9081.292 86.004 -169.769
9081.628 86.008 -169.799
9081.965 86.012 -169.829
9082.301 86.015 -169.860
9082.638 86.019 -169.891
9082.974 86.022 -169.922
9083.311 86.026 -169.952
9083.647 86.030 -169.983
9083.983 86.033 -170.015
9084.320 86.037 -170.046
9084.656 86.041 -170.078
9084.993 86.044 -170.109
9085.329 86.048 -170.142
9085.666 86.051 -170.174
9086.002 86.055 -170.205
9086.339 86.059 -170.238
9086.675 86.062 -170.271
9087.012 86.066 -170.303
9087.348 86.069 -170.336
9087.685 86.073 -170.368
9088.021 86.076 -170.401
9088.357 86.080 -170.435
9088.693 86.083 -170.468
9089.030 86.087 -170.501
9089.367 86.090 -170.535
9089.703 86.094 -170.568
9090.040 86.097 -170.603
9090.376 86.101 -170.637
9090.713 86.104 -170.671
9091.049 86.107 -170.705
9091.386 86.111 -170.739
9091.722 86.114 -170.774
9092.059 86.118 -170.809
9092.395 86.121 -170.844
9092.731 86.124 -170.879
9093.067 86.128 -170.914
9093.404 86.131 -170.949
9093.740 86.134 -170.984
9094.077 86.138 -171.021
9094.413 86.141 -171.056
9094.750 86.144 -171.092
9095.087 86.148 -171.128
9095.423 86.151 -171.164
9095.760 86.154 -171.200
9096.096 86.158 -171.237
9096.433 86.161 -171.273
9096.769 86.164 -171.311
9097.105 86.167 -171.348
9097.441 86.170 -171.385
9097.778 86.174 -171.422
9098.114 86.177 -171.459
9098.451 86.180 -171.497
9098.787 86.183 -171.534
9099.124 86.186 -171.572
9099.460 86.189 -171.610
9099.797 86.192 -171.648
9100.134 86.196 -171.687
9100.470 86.199 -171.725
9100.807 86.202 -171.763
9101.143 86.205 -171.802
9101.479 86.208 -171.841
9101.815 86.211 -171.879
9102.152 86.214 -171.918
9102.488 86.217 -171.958
9102.825 86.220 -171.997
9103.161 86.223 -172.036
9103.498 86.226 -172.076
9103.834 86.228 -172.115
9104.171 86.231 -172.155
9104.507 86.234 -172.195
9104.844 86.237 -172.235
9105.181 86.240 -172.276
9105.517 86.243 -172.316
9105.854 86.246 -172.356
9106.189 86.248 -172.397
9106.526 86.251 -172.438
9106.862 86.254 -172.479
9107.199 86.257 -172.521
9107.535 86.259 -172.562
9107.872 86.262 -172.603
9108.208 86.265 -172.645
9108.545 86.268 -172.686
9108.881 86.270 -172.728
9109.218 86.273 -172.770
9109.554 86.276 -172.812
9109.891 86.278 -172.854
9110.227 86.281 -172.896
9110.563 86.283 -172.938
9110.900 86.286 -172.980
9111.236 86.288 -173.023
9111.573 86.291 -173.066
9111.909 86.293 -173.108
9112.246 86.296 -173.151
9112.582 86.298 -173.195
9112.919 86.301 -173.238
9113.255 86.303 -173.281
9113.592 86.306 -173.325
9113.928 86.308 -173.368
9114.265 86.311 -173.412
9114.601 86.313 -173.455
9114.938 86.315 -173.500
9115.273 86.318 -173.543
9115.610 86.320 -173.588
9115.946 86.322 -173.632
9116.283 86.324 -173.677
9116.620 86.327 -173.721
9116.956 86.329 -173.766
9117.293 86.331 -173.810
9117.629 86.333 -173.855
9117.966 86.336 -173.900
9118.302 86.338 -173.945
9118.639 86.340 -173.991
9118.975 86.342 -174.036
9119.312 86.344 -174.082
9119.647 86.346 -174.126
9119.984 86.348 -174.173
9120.320 86.350 -174.218
9120.657 86.352 -174.265
9120.993 86.354 -174.310
9121.330 86.356 -174.356
9121.667 86.358 -174.401
9122.003 86.360 -174.448
9122.340 86.362 -174.494
9122.676 86.364 -174.541
9123.013 86.366 -174.587
9123.349 86.368 -174.635
9123.686 86.370 -174.682
9124.021 86.371 -174.729
9124.358 86.373 -174.775
9124.694 86.375 -174.822
9125.031 86.377 -174.869
9125.367 86.379 -174.915
9125.704 86.380 -174.964
9126.040 86.382 -175.010
9126.377 86.384 -175.059
9126.714 86.385 -175.105
9127.050 86.387 -175.154
9127.387 86.389 -175.200
9127.723 86.390 -175.249
9128.060 86.392 -175.297
9128.396 86.393 -175.346
9128.732 86.395 -175.394
9129.068 86.397 -175.441
9129.405 86.398 -175.490
9129.741 86.400 -175.538
9130.078 86.401 -175.587
9130.414 86.403 -175.635
9130.751 86.404 -175.684
9131.087 86.405 -175.731
9131.424 86.407 -175.781
9131.760 86.408 -175.829
9132.097 86.410 -175.879
9132.434 86.411 -175.927
9132.770 86.412 -175.978
9133.106 86.414 -176.025
9133.442 86.415 -176.075
9133.779 86.416 -176.124
9134.115 86.417 -176.174
9134.452 86.419 -176.224
9134.788 86.420 -176.273
9135.125 86.421 -176.322
9135.461 86.422 -176.372
9135.798 86.423 -176.422
9136.134 86.424 -176.471
9136.471 86.426 -176.521
9136.807 86.427 -176.570
9137.144 86.428 -176.621
9137.479 86.429 -176.671
9137.816 86.430 -176.722
9138.153 86.431 -176.771
9138.489 86.432 -176.822
9138.826 86.433 -176.871
9139.162 86.434 -176.923
9139.499 86.435 -176.974
9139.835 86.436 -177.023
9140.172 86.437 -177.074
9140.508 86.438 -177.125
9140.845 86.438 -177.176
9141.181 86.439 -177.226
9141.518 86.440 -177.277
9141.854 86.441 -177.327
9142.190 86.442 -177.379
9142.526 86.442 -177.429
9142.863 86.443 -177.480
9143.200 86.444 -177.530
9143.536 86.445 -177.583
9143.873 86.445 -177.633
9144.209 86.446 -177.686
9144.546 86.447 -177.735
9144.882 86.447 -177.787
9145.219 86.448 -177.839
9145.555 86.449 -177.891
9145.892 86.449 -177.941
9146.228 86.450 -177.993
9146.564 86.450 -178.045
9146.900 86.451 -178.096
9147.237 86.452 -178.148
9147.573 86.452 -178.198
9147.910 86.453 -178.251
9148.247 86.453 -178.302
9148.583 86.454 -178.354
9148.920 86.454 -178.405
9149.256 86.454 -178.459
9149.593 86.455 -178.510
9149.929 86.455 -178.562
9150.266 86.456 -178.614
9150.602 86.456 -178.666
9150.938 86.456 -178.719
9151.274 86.457 -178.771
9151.611 86.457 -178.822
9151.947 86.457 -178.874
9152.284 86.457 -178.927
9152.620 86.458 -178.979
9152.957 86.458 -179.031
9153.293 86.458 -179.083
9153.630 86.458 -179.136
9153.967 86.459 -179.188
9154.303 86.459 -179.241
9154.640 86.459 -179.292
9154.976 86.459 -179.346
9155.312 86.459 -179.397
9155.648 86.459 -179.451
9155.985 86.459 -179.503
9156.321 86.459 -179.556
9156.658 86.460 -179.608
9156.994 86.460 -179.661
9157.331 86.460 -179.714
9157.667 86.460 -179.766
9158.004 86.460 -179.819
9158.340 86.460 -179.871
9158.677 86.460 -179.925
9159.013 86.460 -179.977
9159.350 86.459 179.970
9159.687 86.459 179.918
9160.022 86.459 179.864
9160.359 86.459 179.812
9160.695 86.459 179.759
9161.032 86.459 179.705
9161.368 86.459 179.652
9161.705 86.459 179.600
9162.041 86.458 179.547
9162.378 86.458 179.493
9162.714 86.458 179.441
9163.051 86.458 179.388
9163.387 86.457 179.336
9163.724 86.457 179.281
9164.060 86.457 179.229
9164.396 86.457 179.176
9164.733 86.456 179.123
9165.069 86.456 179.069
9165.406 86.456 179.017
9165.742 86.455 178.963
9166.079 86.455 178.911
9166.415 86.454 178.856
9166.752 86.454 178.804
9167.088 86.454 178.750
9167.425 86.453 178.697
9167.761 86.453 178.644
9168.098 86.452 178.591
9168.434 86.452 178.538
9168.771 86.451 178.484
9169.106 86.451 178.432
9169.443 86.450 178.378
9169.780 86.450 178.325
9170.116 86.449 178.271
9170.453 86.449 178.219
9170.789 86.448 178.165
9171.126 86.447 178.112
9171.462 86.447 178.059
9171.799 86.446 178.005
9172.135 86.445 177.951
9172.472 86.445 177.898
9172.808 86.444 177.845
9173.145 86.443 177.792
9173.480 86.443 177.739
9173.817 86.442 177.686
9174.153 86.441 177.633
9174.490 86.441 177.578
9174.826 86.440 177.525
9175.163 86.439 177.472
9175.500 86.438 177.420
9175.836 86.437 177.365
9176.173 86.437 177.313
9176.509 86.436 177.259
9176.846 86.435 177.206
9177.182 86.434 177.152
9177.519 86.433 177.099
9177.854 86.432 177.046
9178.191 86.431 176.992
9178.527 86.431 176.939
9178.864 86.430 176.886
9179.200 86.429 176.832
9179.537 86.428 176.779
9179.873 86.427 176.726
9180.210 86.426 176.673
9180.546 86.425 176.619
9180.883 86.424 176.566
9181.220 86.423 176.514
9181.556 86.422 176.460
9181.893 86.421 176.407
9182.229 86.419 176.354
9182.565 86.418 176.301
9182.901 86.417 176.247
9183.238 86.416 176.194
9183.574 86.415 176.141
9183.911 86.414 176.088
9184.247 86.413 176.035
9184.584 86.412 175.981
9184.920 86.410 175.929
9185.257 86.409 175.876
9185.593 86.408 175.822
9185.930 86.407 175.770
9186.267 86.406 175.718
9186.603 86.404 175.663
9186.939 86.403 175.611
9187.275 86.402 175.558
9187.612 86.400 175.506
9187.948 86.399 175.452
9188.285 86.398 175.399
9188.621 86.396 175.346
9188.958 86.395 175.293
9189.294 86.394 175.240
9189.631 86.392 175.188
9189.967 86.391 175.135
9190.304 86.389 175.082
9190.640 86.388 175.029
9190.977 86.387 174.977
9191.313 86.385 174.925
9191.649 86.384 174.871
9191.986 86.382 174.820
9192.322 86.381 174.767
9192.659 86.379 174.714
9192.995 86.378 174.661
9193.332 86.376 174.608
9193.668 86.375 174.557
9194.005 86.373 174.504
9194.341 86.371 174.451
9194.678 86.370 174.399
9195.014 86.368 174.347
9195.351 86.367 174.295
9195.687 86.365 174.242
9196.023 86.363 174.190
9196.359 86.362 174.138
9196.696 86.360 174.086
9197.033 86.358 174.033
9197.369 86.356 173.981
9197.706 86.355 173.930
9198.042 86.353 173.878
9198.379 86.351 173.825
9198.715 86.349 173.773
9199.052 86.348 173.722
9199.388 86.346 173.670
9199.725 86.344 173.618
9200.061 86.342 173.566
9200.397 86.340 173.515
9200.733 86.338 173.463
9201.070 86.337 173.412
9201.406 86.335 173.360
9201.743 86.333 173.309
9202.079 86.331 173.257
9202.416 86.329 173.206
9202.753 86.327 173.154
9203.089 86.325 173.104
9203.426 86.323 173.052
9203.762 86.321 173.001
9204.099 86.319 172.949
9204.435 86.317 172.898
9204.771 86.315 172.848
9205.107 86.313 172.797
9205.444 86.311 172.746
9205.780 86.309 172.695
9206.117 86.307 172.645
9206.453 86.304 172.594
9206.790 86.302 172.543
9207.126 86.300 172.492
9207.463 86.298 172.441
9207.800 86.296 172.392
9208.136 86.294 172.341
9208.473 86.291 172.290
9208.809 86.289 172.240
9209.146 86.287 172.190
9209.481 86.285 172.140
9209.818 86.282 172.090
9210.154 86.280 172.040
9210.491 86.278 171.990
9210.827 86.275 171.940
9211.164 86.273 171.891
9211.500 86.271 171.841
9211.837 86.268 171.791
9212.173 86.266 171.741
9212.510 86.264 171.691
9212.847 86.261 171.643
9213.183 86.259 171.593
9213.520 86.256 171.544
9213.855 86.254 171.495
9214.192 86.251 171.445
9214.528 86.249 171.396
9214.865 86.246 171.348
9215.201 86.244 171.299
9215.538 86.241 171.250
9215.874 86.239 171.201
9216.211 86.236 171.152
9216.547 86.234 171.104
9216.884 86.231 171.056
9217.220 86.228 171.008
9217.557 86.226 170.959
9217.893 86.223 170.911
9218.229 86.220 170.863
9218.566 86.218 170.815
9218.902 86.215 170.768
9219.239 86.212 170.720
9219.575 86.210 170.672
9219.912 86.207 170.624
9220.248 86.204 170.577
9220.585 86.201 170.529
9220.921 86.199 170.482
9221.258 86.196 170.435
9221.594 86.193 170.388
9221.931 86.190 170.341
9222.267 86.187 170.294
9222.604 86.184 170.247
9222.939 86.182 170.201
9223.276 86.179 170.154
9223.612 86.176 170.107
9223.949 86.173 170.062
9224.286 86.170 170.016
9224.622 86.167 169.969
9224.959 86.164 169.923
9225.295 86.161 169.877
9225.632 86.158 169.831
9225.968 86.155 169.786
9226.305 86.152 169.740
9226.641 86.149 169.695
9226.978 86.146 169.649
9227.313 86.143 169.604
9227.650 86.140 169.560
9227.986 86.136 169.515
9228.323 86.133 169.470
9228.659 86.130 169.425
9228.996 86.127 169.380
9229.333 86.124 169.336
9229.669 86.121 169.291
9230.006 86.117 169.247
9230.342 86.114 169.203
9230.679 86.111 169.159
9231.015 86.108 169.115
9231.352 86.104 169.071
9231.688 86.101 169.028
9232.024 86.098 168.984
9232.360 86.094 168.941
9232.697 86.091 168.898
9233.033 86.088 168.855
9233.370 86.084 168.812
9233.706 86.081 168.770
9234.043 86.078 168.727
9234.380 86.074 168.685
9234.716 86.071 168.642
9235.053 86.067 168.600
9235.389 86.064 168.558
9235.726 86.060 168.516
9236.062 86.057 168.474
9236.398 86.053 168.433
9236.734 86.050 168.391
9237.071 86.046 168.350
9237.407 86.043 168.309
9237.744 86.039 168.268
9238.080 86.036 168.227
9238.417 86.032 168.186
9238.753 86.029 168.145
9239.090 86.025 168.104
9239.426 86.021 168.064
9239.763 86.018 168.023
9240.100 86.014 167.983
9240.436 86.010 167.944
9240.772 86.007 167.904
9241.108 86.003 167.864
9241.445 85.999 167.825
9241.781 85.996 167.786
9242.118 85.992 167.747
9242.454 85.988 167.708
9242.791 85.984 167.669
9243.127 85.980 167.631
9243.464 85.977 167.592
9243.800 85.973 167.554
9244.137 85.969 167.516
9244.473 85.965 167.478
9244.810 85.961 167.439
9245.146 85.957 167.402
9245.482 85.954 167.364
9245.819 85.950 167.327
9246.155 85.946 167.290
9246.492 85.942 167.253
9246.828 85.938 167.217
9247.165 85.934 167.180
9247.501 85.930 167.144
9247.838 85.926 167.106
9248.174 85.922 167.070
9248.511 85.918 167.035
9248.847 85.914 166.999
9249.184 85.910 166.963
9249.520 85.906 166.928
9249.856 85.902 166.893
9250.192 85.898 166.857
9250.529 85.894 166.822
9250.866 85.890 166.787
9251.202 85.886 166.753
9251.539 85.882 166.719
9251.875 85.877 166.685
9252.212 85.873 166.650
9252.548 85.869 166.616
9252.885 85.865 166.582
9253.221 85.861 166.549
9253.558 85.857 166.516
9253.894 85.852 166.482
9254.230 85.848 166.449
9254.566 85.844 166.416
9254.903 85.840 166.384
9255.239 85.836 166.351
9255.576 85.831 166.318
9255.913 85.827 166.286
9256.249 85.823 166.255
9256.586 85.818 166.223
9256.922 85.814 166.191
9257.259 85.810 166.160
9257.595 85.806 166.129
9257.932 85.801 166.098
9258.268 85.797 166.066
9258.604 85.793 166.036
9258.940 85.788 166.005
9259.277 85.784 165.975
9259.613 85.779 165.944
9259.950 85.775 165.915
9260.286 85.771 165.885
9260.623 85.766 165.855
9260.959 85.762 165.826
9261.296 85.757 165.797
9261.633 85.753 165.768
9261.969 85.748 165.739
9262.306 85.744 165.710
9262.642 85.740 165.682
9262.979 85.735 165.653
9263.314 85.731 165.625
9263.651 85.726 165.598
9263.987 85.722 165.569
9264.324 85.717 165.542
9264.660 85.713 165.515
9264.997 85.708 165.487
9265.333 85.703 165.460
9265.670 85.699 165.434
9266.006 85.694 165.407
9266.343 85.690 165.380
9266.679 85.685 165.354
9267.016 85.681 165.328
9267.353 85.676 165.302
9267.688 85.671 165.276
9268.025 85.667 165.251
9268.361 85.662 165.226
9268.698 85.658 165.200
9269.034 85.653 165.176
9269.371 85.648 165.150
9269.707 85.644 165.126
9270.044 85.639 165.102
9270.380 85.634 165.077
9270.717 85.630 165.054
9271.053 85.625 165.029
9271.390 85.620 165.006
9271.726 85.616 164.982
9272.062 85.611 164.959
9272.399 85.606 164.936
9272.735 85.601 164.913
9273.072 85.597 164.891
9273.408 85.592 164.867
9273.745 85.587 164.846
9274.081 85.582 164.823
9274.418 85.578 164.801
9274.754 85.573 164.779
9275.091 85.568 164.758
9275.427 85.563 164.736
9275.764 85.559 164.715
9276.100 85.554 164.694
9276.437 85.549 164.673
9276.772 85.544 164.652
9277.109 85.539 164.632
9277.446 85.535 164.611
9277.782 85.530 164.592
9278.119 85.525 164.571
9278.455 85.520 164.552
9278.792 85.515 164.532
9279.128 85.510 164.513
9279.465 85.506 164.493
9279.801 85.501 164.475
9280.138 85.496 164.455
9280.474 85.491 164.437
9280.811 85.486 164.418
9281.146 85.481 164.400
9281.483 85.476 164.382
9281.819 85.472 164.364
9282.156 85.467 164.347
9282.492 85.462 164.329
9282.829 85.457 164.312
9283.166 85.452 164.294
9283.502 85.447 164.277
9283.839 85.442 164.260
9284.175 85.437 164.243
9284.512 85.432 164.228
9284.848 85.427 164.211
9285.185 85.422 164.194
9285.521 85.417 164.179
9285.857 85.413 164.163
9286.193 85.408 164.147
9286.530 85.403 164.132
9286.866 85.398 164.116
9287.203 85.393 164.102
9287.539 85.388 164.087
9287.876 85.383 164.072
9288.212 85.378 164.058
9288.549 85.373 164.043
9288.886 85.368 164.029
9289.222 85.363 164.015
9289.559 85.358 164.001
9289.895 85.353 163.987
9290.231 85.348 163.974
9290.567 85.343 163.961
9290.904 85.338 163.947
9291.240 85.333 163.935
9291.577 85.328 163.922
9291.913 85.323 163.909
9292.250 85.318 163.897
9292.586 85.313 163.885
9292.923 85.308 163.873
9293.259 85.303 163.861
9293.596 85.298 163.850
9293.933 85.292 163.838
9294.269 85.287 163.826
9294.605 85.282 163.815
9294.941 85.277 163.804
9295.278 85.272 163.793
9295.614 85.267 163.782
9295.951 85.262 163.772
9296.287 85.257 163.762
9296.624 85.252 163.752
9296.960 85.247 163.742
9297.297 85.242 163.732
9297.633 85.237 163.723
9297.970 85.232 163.713
9298.306 85.226 163.704
9298.643 85.221 163.694
9298.979 85.216 163.686
9299.315 85.211 163.677
9299.652 85.206 163.668
9299.988 85.201 163.660
9300.325 85.196 163.651
9300.661 85.191 163.644
9300.998 85.186 163.636
9301.334 85.180 163.628
9301.671 85.175 163.620
9302.007 85.170 163.613
9302.344 85.165 163.605
9302.680 85.160 163.599
9303.017 85.155 163.592
9303.353 85.150 163.585
9303.689 85.144 163.578
9304.025 85.139 163.572
9304.362 85.134 163.566
9304.699 85.129 163.560
9305.035 85.124 163.554
9305.372 85.119 163.549
9305.708 85.113 163.543
9306.045 85.108 163.537
9306.381 85.103 163.532
9306.718 85.098 163.527
9307.054 85.093 163.522
9307.391 85.087 163.518
9307.727 85.082 163.514
9308.063 85.077 163.509
9308.399 85.072 163.505
9308.736 85.067 163.501
9309.072 85.061 163.497
9309.409 85.056 163.493
9309.745 85.051 163.490
9310.082 85.046 163.486
9310.419 85.040 163.483
9310.755 85.035 163.480
9311.092 85.030 163.478
9311.428 85.025 163.476
9311.765 85.019 163.473
9312.101 85.014 163.471
9312.438 85.009 163.469
9312.773 85.004 163.467
9313.110 84.998 163.465
9313.446 84.993 163.463
9313.783 84.988 163.462
9314.119 84.982 163.460
9314.456 84.977 163.459
9314.792 84.972 163.458
9315.129 84.967 163.458
9315.466 84.961 163.457
9315.802 84.956 163.457
9316.139 84.951 163.456
9316.475 84.945 163.456
9316.812 84.940 163.457
9317.147 84.935 163.457
9317.484 84.929 163.457
9317.820 84.924 163.458
9318.157 84.919 163.459
9318.493 84.913 163.460
9318.830 84.908 163.461
9319.166 84.903 163.462
9319.503 84.897 163.464
9319.839 84.892 163.466
9320.176 84.887 163.468
9320.513 84.881 163.470
9320.849 84.876 163.472
9321.186 84.871 163.475
9321.521 84.865 163.477
9321.858 84.860 163.479
9322.194 84.854 163.482
9322.531 84.849 163.485
9322.867 84.844 163.489
9323.204 84.838 163.492
9323.540 84.833 163.496
9323.877 84.827 163.500
9324.213 84.822 163.504
9324.550 84.817 163.508
9324.886 84.811 163.513
9325.223 84.806 163.517
9325.559 84.800 163.521
9325.896 84.795 163.526
9326.232 84.789 163.531
9326.568 84.784 163.537
9326.905 84.779 163.542
9327.241 84.773 163.548
9327.578 84.768 163.554
9327.914 84.762 163.560
9328.251 84.757 163.565
9328.587 84.751 163.572
9328.924 84.746 163.578
9329.260 84.740 163.585
9329.597 84.735 163.592
9329.933 84.729 163.600
9330.270 84.724 163.606
9330.605 84.718 163.614
9330.942 84.713 163.621
9331.278 84.707 163.629
9331.615 84.702 163.638
9331.952 84.696 163.646
9332.288 84.691 163.654
9332.625 84.685 163.662
9332.961 84.680 163.671
9333.298 84.674 163.680
9333.634 84.669 163.689
9333.971 84.663 163.698
9334.307 84.657 163.708
9334.644 84.652 163.718
9334.979 84.646 163.728
9335.316 84.641 163.737
9335.652 84.635 163.748
9335.989 84.630 163.758
9336.325 84.624 163.769
9336.662 84.619 163.779
9336.999 84.613 163.790
9337.335 84.607 163.802
9337.672 84.602 163.812
9338.008 84.596 163.824
9338.345 84.591 163.836
9338.681 84.585 163.848
9339.018 84.579 163.860
9339.354 84.574 163.872
9339.690 84.568 163.885
9340.026 84.563 163.897
9340.363 84.557 163.910
9340.699 84.551 163.924
9341.036 84.546 163.937
9341.372 84.540 163.950
9341.709 84.534 163.964
9342.046 84.529 163.978
9342.382 84.523 163.991
9342.719 84.518 164.006
9343.055 84.512 164.021
9343.392 84.506 164.035
