* Measurement data measured by REW V5.19
* Source: M-Track Eight, no input selected, 1, volume: no control
* Format: 256k Log Swept Sine, 2 sweeps at -4.0 dBFS  With no timing reference
* Dated: Jun 15, 2020 1:51:15 PM
* REW Settings:
*  C-weighting compensation: Off
*  Target level: 75.0 dB
* Note: ; 
* Measurement: Mes_90_135
* Smoothing: 1/48 octave
* Frequency Step: 0.3364563 Hz
* Start Frequency: 2.0187378 Hz
*
* Freq(Hz) SPL(dB) Phase(degrees)
4544.852 90.905 -134.480
4545.188 90.906 -134.509
4545.524 90.908 -134.538
4545.861 90.909 -134.567
4546.197 90.911 -134.595
4546.534 90.912 -134.624
4546.870 90.914 -134.652
4547.207 90.915 -134.679
4547.543 90.917 -134.707
4547.879 90.919 -134.734
4548.216 90.920 -134.761
4548.553 90.922 -134.788
4548.889 90.924 -134.814
4549.226 90.925 -134.841
4549.562 90.927 -134.867
4549.898 90.929 -134.893
4550.235 90.931 -134.918
4550.571 90.933 -134.943
4550.908 90.935 -134.969
4551.244 90.937 -134.993
4551.581 90.939 -135.018
4551.917 90.941 -135.043
4552.253 90.943 -135.067
4552.590 90.945 -135.091
4552.926 90.947 -135.115
4553.263 90.949 -135.138
4553.600 90.952 -135.162
4553.936 90.954 -135.185
4554.272 90.956 -135.208
4554.609 90.959 -135.231
4554.945 90.961 -135.253
4555.282 90.964 -135.276
4555.618 90.966 -135.298
4555.955 90.969 -135.320
4556.291 90.971 -135.342
4556.627 90.974 -135.363
4556.964 90.977 -135.385
4557.300 90.979 -135.406
4557.637 90.982 -135.427
4557.973 90.985 -135.448
4558.310 90.988 -135.469
4558.646 90.991 -135.490
4558.982 90.994 -135.510
4559.319 90.997 -135.531
4559.656 91.000 -135.551
4559.992 91.003 -135.571
4560.329 91.007 -135.591
4560.665 91.010 -135.611
4561.001 91.013 -135.631
4561.338 91.017 -135.651
4561.674 91.020 -135.670
4562.011 91.024 -135.690
4562.347 91.027 -135.709
4562.684 91.031 -135.729
4563.020 91.034 -135.748
4563.356 91.038 -135.767
4563.693 91.042 -135.786
4564.029 91.046 -135.805
4564.366 91.050 -135.824
4564.703 91.054 -135.843
4565.039 91.058 -135.862
4565.375 91.062 -135.880
4565.712 91.066 -135.899
4566.048 91.070 -135.918
4566.385 91.075 -135.937
4566.721 91.079 -135.956
4567.058 91.083 -135.974
4567.394 91.088 -135.993
4567.730 91.092 -136.012
4568.067 91.097 -136.031
4568.403 91.101 -136.050
4568.740 91.106 -136.068
4569.076 91.111 -136.087
4569.413 91.116 -136.106
4569.749 91.121 -136.125
4570.086 91.125 -136.144
4570.422 91.130 -136.164
4570.759 91.136 -136.183
4571.095 91.141 -136.202
4571.432 91.146 -136.222
4571.768 91.151 -136.241
4572.104 91.156 -136.261
4572.441 91.162 -136.281
4572.777 91.167 -136.301
4573.114 91.173 -136.321
4573.450 91.178 -136.341
4573.787 91.184 -136.361
4574.123 91.189 -136.382
4574.459 91.195 -136.403
4574.796 91.201 -136.424
4575.133 91.207 -136.445
4575.469 91.212 -136.466
4575.806 91.218 -136.487
4576.142 91.224 -136.509
4576.479 91.230 -136.531
4576.815 91.236 -136.553
4577.151 91.242 -136.576
4577.488 91.249 -136.598
4577.824 91.255 -136.621
4578.161 91.261 -136.645
4578.497 91.267 -136.668
4578.833 91.274 -136.692
4579.170 91.280 -136.716
4579.506 91.287 -136.740
4579.843 91.293 -136.765
4580.179 91.300 -136.790
4580.516 91.306 -136.816
4580.853 91.313 -136.841
4581.189 91.320 -136.867
4581.525 91.326 -136.894
4581.862 91.333 -136.921
4582.198 91.340 -136.948
4582.535 91.347 -136.975
4582.871 91.354 -137.003
4583.208 91.360 -137.032
4583.544 91.367 -137.061
4583.880 91.374 -137.090
4584.217 91.381 -137.119
4584.553 91.388 -137.149
4584.890 91.395 -137.180
4585.226 91.402 -137.211
4585.562 91.410 -137.242
4585.899 91.417 -137.274
4586.236 91.424 -137.306
4586.572 91.431 -137.339
4586.909 91.438 -137.373
4587.245 91.446 -137.406
4587.582 91.453 -137.441
4587.918 91.460 -137.475
4588.254 91.467 -137.511
4588.591 91.475 -137.547
4588.927 91.482 -137.583
4589.264 91.489 -137.620
4589.600 91.497 -137.657
4589.937 91.504 -137.695
4590.273 91.511 -137.734
4590.609 91.519 -137.773
4590.946 91.526 -137.813
4591.282 91.534 -137.853
4591.619 91.541 -137.894
4591.956 91.548 -137.935
4592.292 91.556 -137.977
4592.628 91.563 -138.020
4592.965 91.571 -138.063
4593.301 91.578 -138.107
4593.638 91.585 -138.151
4593.974 91.593 -138.196
4594.311 91.600 -138.242
4594.647 91.607 -138.288
4594.983 91.615 -138.335
4595.320 91.622 -138.383
4595.656 91.629 -138.431
4595.993 91.637 -138.479
4596.329 91.644 -138.529
4596.666 91.651 -138.579
4597.002 91.658 -138.630
4597.339 91.666 -138.681
4597.675 91.673 -138.733
4598.012 91.680 -138.786
4598.348 91.687 -138.839
4598.685 91.694 -138.893
4599.021 91.701 -138.948
4599.357 91.708 -139.003
4599.694 91.715 -139.059
4600.030 91.722 -139.116
4600.367 91.729 -139.173
4600.703 91.736 -139.231
4601.040 91.743 -139.290
4601.376 91.750 -139.349
4601.712 91.757 -139.409
4602.049 91.764 -139.469
4602.386 91.770 -139.531
4602.722 91.777 -139.593
4603.059 91.784 -139.655
4603.395 91.790 -139.719
4603.731 91.797 -139.782
4604.068 91.803 -139.847
4604.404 91.810 -139.912
4604.741 91.816 -139.978
4605.077 91.822 -140.045
4605.414 91.829 -140.112
4605.750 91.835 -140.180
4606.086 91.841 -140.248
4606.423 91.847 -140.317
4606.759 91.853 -140.387
4607.096 91.859 -140.458
4607.433 91.865 -140.529
4607.769 91.871 -140.600
4608.105 91.877 -140.673
4608.442 91.882 -140.746
4608.778 91.888 -140.819
4609.115 91.893 -140.893
4609.451 91.899 -140.968
4609.788 91.904 -141.043
4610.124 91.910 -141.119
4610.460 91.915 -141.196
4610.797 91.920 -141.273
4611.133 91.925 -141.351
4611.470 91.930 -141.429
4611.806 91.935 -141.508
4612.143 91.940 -141.588
4612.479 91.945 -141.668
4612.815 91.950 -141.749
4613.152 91.954 -141.830
4613.489 91.959 -141.911
4613.825 91.964 -141.994
4614.162 91.968 -142.076
4614.498 91.972 -142.160
4614.834 91.977 -142.243
4615.171 91.981 -142.328
4615.507 91.985 -142.413
4615.844 91.989 -142.498
4616.180 91.993 -142.584
4616.517 91.996 -142.670
4616.853 92.000 -142.757
4617.189 92.004 -142.844
4617.526 92.007 -142.932
4617.862 92.011 -143.020
4618.199 92.014 -143.108
4618.536 92.017 -143.198
4618.872 92.020 -143.287
4619.208 92.023 -143.377
4619.545 92.026 -143.467
4619.881 92.029 -143.558
4620.218 92.032 -143.649
4620.554 92.034 -143.740
4620.891 92.037 -143.832
4621.227 92.039 -143.924
4621.563 92.042 -144.016
4621.900 92.044 -144.109
4622.236 92.046 -144.202
4622.573 92.048 -144.296
4622.909 92.050 -144.390
4623.246 92.052 -144.484
4623.582 92.054 -144.578
4623.919 92.055 -144.673
4624.255 92.057 -144.768
4624.592 92.058 -144.863
4624.928 92.059 -144.958
4625.265 92.061 -145.054
4625.601 92.062 -145.150
4625.938 92.063 -145.246
4626.274 92.063 -145.342
4626.610 92.064 -145.439
4626.947 92.065 -145.535
4627.283 92.065 -145.632
4627.620 92.066 -145.729
4627.956 92.066 -145.827
4628.292 92.066 -145.924
4628.629 92.066 -146.021
4628.966 92.066 -146.119
4629.302 92.066 -146.217
4629.639 92.066 -146.314
4629.975 92.065 -146.412
4630.312 92.065 -146.510
4630.648 92.064 -146.608
4630.984 92.064 -146.706
4631.321 92.063 -146.804
4631.657 92.062 -146.902
4631.994 92.061 -147.000
4632.330 92.059 -147.098
4632.667 92.058 -147.196
4633.003 92.057 -147.294
4633.339 92.055 -147.392
4633.676 92.054 -147.490
4634.012 92.052 -147.588
4634.349 92.050 -147.686
4634.686 92.048 -147.784
4635.022 92.046 -147.882
4635.358 92.043 -147.979
4635.695 92.041 -148.076
4636.031 92.039 -148.174
4636.368 92.036 -148.271
4636.704 92.033 -148.368
4637.041 92.031 -148.465
4637.377 92.028 -148.561
4637.713 92.025 -148.658
4638.050 92.021 -148.754
4638.386 92.018 -148.850
4638.723 92.015 -148.946
4639.059 92.011 -149.041
4639.396 92.007 -149.136
4639.732 92.004 -149.232
4640.069 92.000 -149.326
4640.405 91.996 -149.421
4640.742 91.992 -149.515
4641.078 91.987 -149.609
4641.415 91.983 -149.702
4641.751 91.979 -149.795
4642.087 91.974 -149.888
4642.424 91.969 -149.981
4642.760 91.965 -150.073
4643.097 91.960 -150.165
4643.433 91.955 -150.256
4643.770 91.949 -150.347
4644.106 91.944 -150.437
4644.442 91.939 -150.527
4644.779 91.933 -150.617
4645.115 91.928 -150.706
4645.452 91.922 -150.794
4645.789 91.916 -150.883
4646.125 91.910 -150.970
4646.461 91.904 -151.058
4646.798 91.898 -151.144
4647.134 91.892 -151.230
4647.471 91.885 -151.316
4647.807 91.879 -151.401
4648.144 91.872 -151.486
4648.480 91.865 -151.570
4648.816 91.859 -151.653
4649.153 91.852 -151.736
4649.489 91.845 -151.818
4649.826 91.838 -151.900
4650.162 91.830 -151.981
4650.499 91.823 -152.061
4650.835 91.815 -152.141
4651.172 91.808 -152.220
4651.508 91.800 -152.298
4651.845 91.793 -152.376
4652.181 91.785 -152.453
4652.518 91.777 -152.530
4652.854 91.769 -152.605
4653.190 91.761 -152.680
4653.527 91.752 -152.755
4653.863 91.744 -152.828
4654.200 91.736 -152.901
4654.536 91.727 -152.973
4654.873 91.718 -153.045
4655.209 91.710 -153.115
4655.545 91.701 -153.186
4655.882 91.692 -153.255
4656.219 91.683 -153.323
4656.555 91.674 -153.391
4656.892 91.665 -153.458
4657.228 91.656 -153.524
4657.564 91.646 -153.589
4657.901 91.637 -153.654
4658.237 91.627 -153.717
4658.574 91.618 -153.780
4658.910 91.608 -153.842
4659.247 91.599 -153.903
4659.583 91.589 -153.964
4659.919 91.579 -154.023
4660.256 91.569 -154.082
4660.592 91.559 -154.140
4660.929 91.549 -154.197
4661.266 91.539 -154.253
4661.602 91.529 -154.309
4661.938 91.518 -154.363
4662.275 91.508 -154.417
4662.611 91.498 -154.470
4662.948 91.487 -154.522
4663.284 91.477 -154.573
4663.621 91.466 -154.623
4663.957 91.455 -154.672
4664.293 91.445 -154.721
4664.630 91.434 -154.769
4664.966 91.423 -154.815
4665.303 91.412 -154.861
4665.639 91.401 -154.906
4665.976 91.391 -154.950
4666.312 91.380 -154.993
4666.648 91.369 -155.036
4666.985 91.357 -155.077
4667.322 91.346 -155.118
4667.658 91.335 -155.158
4667.995 91.324 -155.197
4668.331 91.313 -155.235
4668.667 91.302 -155.272
4669.004 91.290 -155.308
4669.340 91.279 -155.343
4669.677 91.268 -155.378
4670.013 91.256 -155.412
4670.350 91.245 -155.444
4670.686 91.234 -155.476
4671.022 91.222 -155.507
4671.359 91.211 -155.538
4671.695 91.199 -155.567
4672.032 91.188 -155.595
4672.369 91.176 -155.623
4672.705 91.165 -155.650
4673.042 91.153 -155.676
4673.378 91.142 -155.701
4673.714 91.130 -155.726
4674.051 91.119 -155.750
4674.387 91.107 -155.772
4674.724 91.096 -155.794
4675.060 91.084 -155.815
4675.396 91.073 -155.836
4675.733 91.061 -155.855
4676.069 91.050 -155.874
4676.406 91.038 -155.892
4676.742 91.027 -155.909
4677.079 91.015 -155.926
4677.415 91.004 -155.942
4677.752 90.992 -155.957
4678.088 90.981 -155.971
4678.425 90.970 -155.985
4678.761 90.958 -155.998
4679.098 90.947 -156.010
4679.434 90.936 -156.021
4679.771 90.924 -156.032
4680.107 90.913 -156.042
4680.443 90.902 -156.052
4680.780 90.891 -156.060
4681.116 90.880 -156.069
4681.453 90.868 -156.076
4681.789 90.857 -156.083
4682.125 90.846 -156.089
4682.462 90.835 -156.095
4682.799 90.824 -156.100
4683.135 90.813 -156.104
4683.472 90.803 -156.108
4683.808 90.792 -156.111
4684.145 90.781 -156.114
4684.481 90.770 -156.116
4684.817 90.760 -156.118
4685.154 90.749 -156.119
4685.490 90.739 -156.120
4685.827 90.728 -156.120
4686.163 90.718 -156.119
4686.500 90.707 -156.119
4686.836 90.697 -156.117
4687.172 90.687 -156.115
4687.509 90.677 -156.113
4687.845 90.667 -156.111
4688.182 90.657 -156.108
4688.519 90.647 -156.104
4688.855 90.637 -156.101
4689.191 90.627 -156.096
4689.528 90.617 -156.092
4689.864 90.607 -156.087
4690.201 90.598 -156.082
4690.537 90.588 -156.077
4690.874 90.579 -156.071
4691.210 90.569 -156.065
4691.546 90.560 -156.058
4691.883 90.551 -156.052
4692.219 90.542 -156.045
4692.556 90.533 -156.038
4692.892 90.524 -156.031
4693.229 90.515 -156.023
4693.565 90.506 -156.015
4693.902 90.497 -156.007
4694.238 90.489 -155.999
4694.575 90.480 -155.991
4694.911 90.472 -155.982
4695.248 90.463 -155.974
4695.584 90.455 -155.965
4695.920 90.447 -155.957
4696.257 90.439 -155.948
4696.593 90.430 -155.939
4696.930 90.422 -155.930
4697.266 90.415 -155.921
4697.603 90.407 -155.912
4697.939 90.399 -155.903
4698.275 90.392 -155.894
4698.612 90.384 -155.885
4698.948 90.377 -155.876
4699.285 90.369 -155.867
4699.622 90.362 -155.858
4699.958 90.355 -155.849
4700.294 90.348 -155.840
4700.631 90.341 -155.831
4700.967 90.334 -155.823
4701.304 90.327 -155.814
4701.640 90.320 -155.805
4701.977 90.313 -155.797
4702.313 90.307 -155.789
4702.649 90.300 -155.781
4702.986 90.294 -155.773
4703.322 90.288 -155.765
4703.659 90.281 -155.758
4703.995 90.275 -155.750
4704.332 90.269 -155.743
4704.668 90.263 -155.736
4705.005 90.257 -155.729
4705.341 90.251 -155.723
4705.678 90.245 -155.717
4706.014 90.240 -155.711
4706.351 90.234 -155.705
4706.687 90.229 -155.699
4707.023 90.223 -155.694
4707.360 90.218 -155.689
4707.696 90.212 -155.685
4708.033 90.207 -155.680
4708.369 90.202 -155.677
4708.706 90.197 -155.673
4709.042 90.192 -155.669
4709.378 90.187 -155.666
4709.715 90.182 -155.664
4710.052 90.177 -155.661
4710.388 90.172 -155.659
4710.725 90.167 -155.657
4711.061 90.162 -155.656
4711.397 90.158 -155.655
4711.734 90.153 -155.655
4712.070 90.149 -155.655
4712.407 90.144 -155.655
4712.743 90.140 -155.655
4713.080 90.135 -155.656
4713.416 90.131 -155.658
4713.752 90.127 -155.659
4714.089 90.123 -155.662
4714.425 90.118 -155.664
4714.762 90.114 -155.667
4715.099 90.110 -155.670
4715.435 90.106 -155.674
4715.771 90.102 -155.678
4716.108 90.098 -155.683
4716.444 90.094 -155.688
4716.781 90.090 -155.694
4717.117 90.086 -155.699
4717.454 90.082 -155.706
4717.790 90.078 -155.712
4718.126 90.075 -155.719
4718.463 90.071 -155.727
4718.799 90.067 -155.735
4719.136 90.063 -155.743
4719.472 90.060 -155.752
4719.809 90.056 -155.761
4720.145 90.052 -155.771
4720.481 90.048 -155.781
4720.818 90.045 -155.791
4721.155 90.041 -155.802
4721.491 90.037 -155.813
4721.828 90.034 -155.825
4722.164 90.030 -155.837
4722.500 90.026 -155.849
4722.837 90.023 -155.862
4723.173 90.019 -155.875
4723.510 90.016 -155.889
4723.846 90.012 -155.903
4724.183 90.008 -155.917
4724.519 90.005 -155.932
4724.855 90.001 -155.947
4725.192 89.997 -155.962
4725.528 89.993 -155.978
4725.865 89.990 -155.993
4726.202 89.986 -156.010
4726.538 89.982 -156.026
4726.875 89.979 -156.043
4727.211 89.975 -156.061
4727.547 89.971 -156.078
4727.884 89.967 -156.096
4728.220 89.963 -156.114
4728.557 89.960 -156.133
4728.893 89.956 -156.151
4729.229 89.952 -156.170
4729.566 89.948 -156.189
4729.902 89.944 -156.209
4730.239 89.940 -156.229
4730.575 89.936 -156.248
4730.912 89.932 -156.268
4731.248 89.928 -156.289
4731.585 89.923 -156.309
4731.921 89.919 -156.330
4732.258 89.915 -156.351
4732.594 89.911 -156.371
4732.931 89.907 -156.393
4733.267 89.902 -156.414
4733.604 89.898 -156.435
4733.940 89.893 -156.457
4734.276 89.889 -156.478
4734.613 89.884 -156.500
4734.949 89.880 -156.521
4735.286 89.875 -156.543
4735.622 89.870 -156.565
4735.958 89.866 -156.587
4736.295 89.861 -156.609
4736.632 89.856 -156.631
4736.968 89.851 -156.653
4737.305 89.846 -156.675
4737.641 89.841 -156.696
4737.978 89.836 -156.718
4738.314 89.831 -156.740
4738.650 89.826 -156.761
4738.987 89.821 -156.783
4739.323 89.815 -156.805
4739.660 89.810 -156.826
4739.996 89.805 -156.847
4740.333 89.799 -156.868
4740.669 89.794 -156.889
4741.005 89.788 -156.910
4741.342 89.782 -156.931
4741.678 89.777 -156.951
4742.015 89.771 -156.971
4742.352 89.765 -156.991
4742.688 89.759 -157.011
4743.024 89.753 -157.031
4743.361 89.747 -157.050
4743.697 89.741 -157.069
4744.034 89.735 -157.087
4744.370 89.728 -157.106
4744.707 89.722 -157.124
4745.043 89.716 -157.141
4745.379 89.709 -157.159
4745.716 89.703 -157.176
4746.052 89.696 -157.192
4746.389 89.690 -157.208
4746.725 89.683 -157.224
4747.062 89.676 -157.239
4747.398 89.669 -157.254
4747.735 89.662 -157.268
4748.071 89.655 -157.282
4748.408 89.648 -157.295
4748.744 89.641 -157.308
4749.081 89.634 -157.321
4749.417 89.627 -157.332
4749.753 89.620 -157.344
4750.090 89.612 -157.354
4750.426 89.605 -157.364
4750.763 89.597 -157.374
4751.099 89.590 -157.383
4751.436 89.582 -157.391
4751.772 89.575 -157.398
4752.108 89.567 -157.406
4752.445 89.559 -157.412
4752.781 89.551 -157.417
4753.118 89.543 -157.422
4753.455 89.535 -157.426
4753.791 89.527 -157.430
4754.127 89.519 -157.432
4754.464 89.511 -157.434
4754.800 89.503 -157.436
4755.137 89.495 -157.436
4755.473 89.486 -157.436
4755.810 89.478 -157.434
4756.146 89.470 -157.432
4756.482 89.461 -157.429
4756.819 89.453 -157.426
4757.155 89.444 -157.421
4757.492 89.436 -157.416
4757.828 89.427 -157.410
4758.165 89.418 -157.402
4758.501 89.410 -157.394
4758.838 89.401 -157.385
4759.174 89.392 -157.375
4759.511 89.383 -157.365
4759.847 89.375 -157.353
4760.184 89.366 -157.340
4760.520 89.357 -157.326
4760.856 89.348 -157.311
4761.193 89.339 -157.295
4761.529 89.330 -157.279
4761.866 89.321 -157.261
4762.202 89.312 -157.242
4762.539 89.303 -157.222
4762.875 89.294 -157.201
4763.211 89.285 -157.179
4763.548 89.276 -157.156
4763.885 89.267 -157.133
4764.221 89.258 -157.107
4764.558 89.249 -157.081
4764.894 89.240 -157.054
4765.230 89.231 -157.025
4765.567 89.222 -156.996
4765.903 89.212 -156.965
4766.240 89.203 -156.934
4766.576 89.194 -156.901
4766.913 89.185 -156.867
4767.249 89.176 -156.832
4767.585 89.167 -156.795
4767.922 89.158 -156.758
4768.258 89.149 -156.719
4768.595 89.140 -156.679
4768.932 89.131 -156.638
4769.268 89.123 -156.596
4769.604 89.114 -156.553
4769.941 89.105 -156.509
4770.277 89.096 -156.463
4770.614 89.087 -156.416
4770.950 89.079 -156.368
4771.287 89.070 -156.319
4771.623 89.061 -156.269
4771.959 89.053 -156.217
4772.296 89.045 -156.165
4772.632 89.036 -156.111
4772.969 89.028 -156.056
4773.305 89.020 -155.999
4773.642 89.011 -155.942
4773.978 89.003 -155.883
4774.314 88.995 -155.823
4774.651 88.987 -155.762
4774.988 88.979 -155.700
4775.324 88.972 -155.636
4775.661 88.964 -155.572
4775.997 88.956 -155.506
4776.333 88.949 -155.439
4776.670 88.941 -155.371
4777.006 88.934 -155.302
4777.343 88.927 -155.231
4777.679 88.920 -155.159
4778.016 88.913 -155.086
4778.352 88.906 -155.012
4778.688 88.899 -154.937
4779.025 88.893 -154.861
4779.361 88.886 -154.783
4779.698 88.880 -154.705
4780.035 88.874 -154.625
4780.371 88.868 -154.544
4780.708 88.862 -154.462
4781.044 88.856 -154.379
4781.380 88.850 -154.295
4781.717 88.845 -154.209
4782.053 88.840 -154.123
4782.390 88.835 -154.035
4782.726 88.830 -153.947
4783.062 88.825 -153.857
4783.399 88.820 -153.766
4783.735 88.816 -153.675
4784.072 88.811 -153.582
4784.408 88.807 -153.488
4784.745 88.803 -153.393
4785.081 88.800 -153.297
4785.418 88.796 -153.201
4785.754 88.793 -153.103
4786.091 88.789 -153.004
4786.427 88.787 -152.904
4786.764 88.784 -152.804
4787.100 88.781 -152.702
4787.437 88.779 -152.600
4787.773 88.777 -152.496
4788.109 88.775 -152.392
4788.446 88.773 -152.287
4788.782 88.772 -152.181
4789.119 88.770 -152.074
4789.455 88.769 -151.966
4789.792 88.768 -151.857
4790.128 88.768 -151.748
4790.465 88.767 -151.638
4790.801 88.767 -151.527
4791.138 88.767 -151.415
4791.474 88.768 -151.303
4791.811 88.768 -151.190
4792.147 88.769 -151.076
4792.483 88.770 -150.961
4792.820 88.771 -150.846
4793.156 88.773 -150.730
4793.493 88.775 -150.614
4793.829 88.777 -150.497
4794.166 88.779 -150.379
4794.502 88.782 -150.261
4794.838 88.784 -150.142
4795.175 88.788 -150.022
4795.511 88.791 -149.903
4795.848 88.794 -149.782
4796.185 88.798 -149.661
4796.521 88.802 -149.540
4796.857 88.807 -149.418
4797.194 88.811 -149.296
4797.530 88.816 -149.173
4797.867 88.821 -149.050
4798.203 88.826 -148.927
4798.540 88.832 -148.803
4798.876 88.838 -148.679
4799.212 88.844 -148.555
4799.549 88.850 -148.430
4799.885 88.857 -148.305
4800.222 88.864 -148.180
4800.558 88.871 -148.055
4800.895 88.879 -147.929
4801.231 88.886 -147.804
4801.568 88.894 -147.678
4801.904 88.902 -147.552
4802.241 88.911 -147.426
4802.577 88.920 -147.300
4802.914 88.928 -147.174
4803.250 88.938 -147.048
4803.586 88.947 -146.922
4803.923 88.957 -146.796
4804.259 88.967 -146.670
4804.596 88.977 -146.544
4804.932 88.987 -146.418
4805.269 88.998 -146.293
4805.605 89.009 -146.167
4805.941 89.020 -146.042
4806.278 89.031 -145.917
4806.614 89.043 -145.792
4806.951 89.055 -145.667
4807.288 89.067 -145.542
4807.624 89.079 -145.418
4807.960 89.092 -145.295
4808.297 89.104 -145.171
4808.633 89.117 -145.048
4808.970 89.130 -144.926
4809.306 89.144 -144.803
4809.643 89.157 -144.681
4809.979 89.171 -144.560
4810.315 89.185 -144.439
4810.652 89.199 -144.319
4810.988 89.214 -144.199
4811.325 89.228 -144.080
4811.661 89.243 -143.961
4811.998 89.258 -143.843
4812.334 89.273 -143.726
4812.671 89.288 -143.609
4813.007 89.304 -143.493
4813.344 89.319 -143.378
4813.680 89.335 -143.263
4814.017 89.351 -143.150
4814.353 89.367 -143.037
4814.689 89.383 -142.925
4815.026 89.400 -142.813
4815.362 89.416 -142.703
4815.699 89.433 -142.593
4816.035 89.450 -142.484
4816.372 89.467 -142.377
4816.708 89.484 -142.270
4817.044 89.501 -142.164
4817.381 89.519 -142.059
4817.718 89.536 -141.956
4818.054 89.554 -141.853
4818.391 89.571 -141.751
4818.727 89.589 -141.651
4819.063 89.607 -141.551
4819.400 89.625 -141.453
4819.736 89.643 -141.356
